orth,text,lemma,norm,suffix,prefix,prob,pos,tag,morph,dep,sentiment,head,conjuncts,is_stop,shape,is_alpha,is_punct,like_num,is_space,Case,Gender,Number,Mood,Person,Tense,VerbForm,Voice,Aspect
καὶ,καὶ,καὶ,καὶ,αὶ,κ,-20.0,CCONJ,c--------,,cc,0.0,ὡμοιοῦτο,(),False,xxx̀,False,False,False,False,,,,,,,,,
τῆς,τῆς,τῆς,τῆς,ῆς,τ,-20.0,DET,l-s---fg-,Case=Gen|Gender=Fem|Number=Sing,det,0.0,φύσεως,(),False,xx͂x,False,False,False,False,Gen,Fem,Sing,,,,,,
ἑκατέρου,ἑκατέρου,ἑκατέρου,ἑκατέρου,ρου,ε,-20.0,ADJ,a-s---mg-,Case=Gen|Gender=Masc|Number=Sing,nmod,0.0,φύσεως,(),False,x̔xxxx́xxx,False,False,False,False,Gen,Masc,Sing,,,,,,
φύσεως,φύσεως,φύσις,φύσεως,εως,φ,-20.0,NOUN,n-s---fg-,Case=Gen|Gender=Fem|Number=Sing,nmod,0.0,χαρακτῆρας,(),False,xx́xxxx,False,False,False,False,Gen,Fem,Sing,,,,,,
ἐναπεμάττετο,ἐναπεμάττετο,ἐναπεμάττετο,ἐναπεμάττετο,ετο,ε,-20.0,VERB,v3siie---,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|Voice=Mid,conj,0.0,ὡμοιοῦτο,"(ὡμοιοῦτο,)",False,x̓xxxx́xxxx,False,False,False,False,,,Sing,Ind,3,Past,Fin,Mid,Imp
τῇ,τῇ,τῇ,τῇ,ῇ,τ,-20.0,DET,l-s---fd-,Case=Dat|Gender=Fem|Number=Sing,det,0.0,ψυχῇ,(),False,xx͂ͅ,False,False,False,False,Dat,Fem,Sing,,,,,,
ψυχῇ,ψυχῇ,ψυχῇ,ψυχῇ,ῇ,ψ,-20.0,NOUN,n-s---fd-,Case=Dat|Gender=Fem|Number=Sing,iobj,0.0,ἐναπεμάττετο,(),False,xxxx͂ͅ,False,False,False,False,Dat,Fem,Sing,,,,,,
τοὺς,τοὺς,τοὺς,τοὺς,ὺς,τ,-20.0,DET,l-p---ma-,Case=Acc|Gender=Masc|Number=Plur,det,0.0,χαρακτῆρας,(),False,xxx̀x,False,False,False,False,Acc,Masc,Plur,,,,,,
χαρακτῆρας,χαρακτῆρας,χαρακτῆρας,χαρακτῆρας,ρας,χ,-20.0,NOUN,n-p---ma-,Case=Acc|Gender=Masc|Number=Plur,obj,0.0,ἐναπεμάττετο,(),False,xxxx͂xxx,False,False,False,False,Acc,Masc,Plur,,,,,,
",",",",",",",",",",",",-20.0,PUNCT,u--------,,punct,0.0,πάντας,(),False,",",False,True,False,False,,,,,,,,,
οὐ,οὐ,οὐ,οὐ,οὐ,ο,-20.0,ADV,d--------,,advmod,0.0,πάντας,(),False,xx̓,False,False,False,False,,,,,,,,,
πάντας,πάντας,πάντας,πάντας,τας,π,-20.0,ADJ,a-p---ma-,Case=Acc|Gender=Masc|Number=Plur,appos,0.0,χαρακτῆρας,(),False,xx́xxxx,False,False,False,False,Acc,Masc,Plur,,,,,,
ἀλλὰ᾽,ἀλλὰ᾽,ἀλλὰ᾽,ἀλλὰ᾽,ὰ᾽,α,-20.0,PUNCT,V-,,ROOT,0.0,ἀλλὰ᾽,(),False,x̓xxx̀᾽,False,False,False,False,,,,,,,,,
ὅσους,ὅσους,ὅσος,ὅσους,ους,ο,-20.0,ADJ,a-p---ma-,Case=Acc|Gender=Masc|Number=Plur,obj,0.0,χωρῆσαι,(),False,x̔́xxxx,False,False,False,False,Acc,Masc,Plur,,,,,,
χωρῆσαι,χωρῆσαι,χωρῆσαι,χωρῆσαι,σαι,χ,-20.0,VERB,v--ana---,Tense=Past|VerbForm=Inf|Voice=Act,advcl,0.0,ἀλλὰ᾽,(),False,xxxx͂xxx,False,False,False,False,,,,,,Past,Inf,Act,
δυνατὸν,δυνατὸν,δυνατὸς,δυνατὸν,ὸν,δ,-20.0,ADJ,a-s---nn-,Case=Nom|Gender=Neut|Number=Sing,amod,0.0,χωρῆσαι,(),False,xxxx̀x,False,False,False,False,Nom,Neut,Sing,,,,,,
θνητὴν,θνητὴν,θνητὴν,θνητὴν,ὴν,θ,-20.0,ADJ,a-s---fa-,Case=Acc|Gender=Fem|Number=Sing,nmod,0.0,σύστασιν,(),False,xxxx̀x,False,False,False,False,Acc,Fem,Sing,,,,,,
σύστασιν,σύστασιν,σύστασις,σύστασιν,σιν,σ,-20.0,NOUN,n-s---fa-,Case=Acc|Gender=Fem|Number=Sing,obj,0.0,χωρῆσαι,(),False,xx́xxxx,False,False,False,False,Acc,Fem,Sing,,,,,,
·,·,·,·,·,·,-20.0,PUNCT,u--------,,ROOT,0.0,·,(),False,·,False,True,False,False,,,,,,,,,
ἐπεὶ,ἐπεὶ,ἐπεὶ,ἐπεὶ,εὶ,ε,-20.0,CCONJ,c--------,,mark,0.0,ἐπλάσθη,(),False,x̓xxx̀,False,False,False,False,,,,,,,,,
δὲ,δὲ,δὲ,δὲ,δὲ,δ,-20.0,ADV,d--------,,advmod,0.0,ἠσμένισε,(),False,xx̀,False,False,False,False,,,,,,,,,
’,’,έ,',’,’,-20.0,ADV,d--------,,advmod,0.0,ἠσμένισε,(),False,’,False,True,False,False,,,,,,,,,
ἐπλάσθη,ἐπλάσθη,ἐπλάσθη,ἐπλάσθη,σθη,ε,-20.0,VERB,v3saip---,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|Voice=Pass,advcl,0.0,ἠσμένισε,(),False,x̓xxx́xxx,False,False,False,False,,,Sing,Ind,3,Past,Fin,Pass,
καὶ,καὶ,καὶ,καὶ,αὶ,κ,-20.0,ADV,d--------,,advmod,0.0,γυνή,(),False,xxx̀,False,False,False,False,,,,,,,,,
γυνή,γυνή,γυνή,γυνή,νή,γ,-20.0,NOUN,n-s---fn-,Case=Nom|Gender=Fem|Number=Sing,nsubj,0.0,ἐπλάσθη,(),False,xxxx́,False,False,False,False,Nom,Fem,Sing,,,,,,
",",",",",",",",",",",",-20.0,PUNCT,u--------,,punct,0.0,ἐπλάσθη,(),False,",",False,True,False,False,,,,,,,,,
θεασάμενος,θεασάμενος,θεασάμενος,θεασάμενος,νος,θ,-20.0,VERB,v-sapmmn-,Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Mid,advcl,0.0,ἠσμένισε,(),False,xxxx́xxxx,False,False,False,False,Nom,Masc,Sing,,,Past,Part,Mid,
ἀδελφὸν,ἀδελφὸν,ἀδελφὸν,ἀδελφὸν,ὸν,α,-20.0,NOUN,n-s---ma-,Case=Acc|Gender=Masc|Number=Sing,obj,0.0,θεασάμενος,(),False,x̓xxxx̀x,False,False,False,False,Acc,Masc,Sing,,,,,,
εἶδος,εἶδος,εἶδος,εἶδος,δος,ε,-20.0,NOUN,n-s---na-,Case=Acc|Gender=Neut|Number=Sing,appos,0.0,ἀδελφὸν,"(μορφὴν,)",False,xx̓͂xxx,False,False,False,False,Acc,Neut,Sing,,,,,,
καὶ,καὶ,καὶ,καὶ,αὶ,κ,-20.0,CCONJ,c--------,,cc,0.0,εἶδος,(),False,xxx̀,False,False,False,False,,,,,,,,,
συγγενῆ,συγγενῆ,συγγενῆ,συγγενῆ,νῆ,σ,-20.0,ADJ,a-s---fa-,Case=Acc|Gender=Fem|Number=Sing,nmod,0.0,μορφὴν,(),False,xxxx͂,False,False,False,False,Acc,Fem,Sing,,,,,,
μορφὴν,μορφὴν,μορφὴν,μορφὴν,ὴν,μ,-20.0,NOUN,n-s---fa-,Case=Acc|Gender=Fem|Number=Sing,conj,0.0,εἶδος,"(εἶδος,)",False,xxxx̀x,False,False,False,False,Acc,Fem,Sing,,,,,,
ἠσμένισε,ἠσμένισε,ἠσμένισε,ἠσμένισε,ισε,η,-20.0,VERB,v3saia---,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|Voice=Act,ROOT,0.0,ἠσμένισε,"(ἠσπάζετο,)",False,x̓xxx́xxxx,False,False,False,False,,,Sing,Ind,3,Past,Fin,Act,
τῇ,τῇ,τῇ,τῇ,ῇ,τ,-20.0,DET,l-s---fd-,Case=Dat|Gender=Fem|Number=Sing,det,0.0,θέᾳ,(),False,xx͂ͅ,False,False,False,False,Dat,Fem,Sing,,,,,,
θέᾳ,θέᾳ,θέᾳ,θέᾳ,́ᾳ,θ,-20.0,NOUN,n-s---fd-,Case=Dat|Gender=Fem|Number=Sing,iobj,0.0,ἠσμένισε,(),False,xx́xͅ,False,False,False,False,Dat,Fem,Sing,,,,,,
καὶ,καὶ,καὶ,καὶ,αὶ,κ,-20.0,CCONJ,c--------,,cc,0.0,ἠσμένισε,(),False,xxx̀,False,False,False,False,,,,,,,,,
προσιὼν,προσιὼν,προσιὼν,προσιὼν,ὼν,π,-20.0,VERB,v-sppamn-,Case=Nom|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act,advcl,0.0,ἠσπάζετο,(),False,xxxx̀x,False,False,False,False,Nom,Masc,Sing,,,Pres,Part,Act,
ἠσπάζετο,ἠσπάζετο,ἠσπάζετο,ἠσπάζετο,ετο,η,-20.0,VERB,v3siie---,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|Voice=Mid,conj,0.0,ἠσμένισε,"(ἠσμένισε,)",False,x̓xxx́xxxx,False,False,False,False,,,Sing,Ind,3,Past,Fin,Mid,Imp
.,.,.,.,.,.,-20.0,PUNCT,u--------,,punct,0.0,ἠσμένισε,(),False,.,False,True,False,False,,,,,,,,,
