orth,text,lemma,norm,suffix,prefix,prob,pos,tag,morph,dep,sentiment,head,conjuncts,is_stop,shape,is_alpha,is_punct,like_num,is_space,Case,Gender,Number,Mood,Person,Tense,VerbForm,Voice,Aspect
αἰσθήσεις,αἰσθήσεις,αἰσθήσεις,αἰσθήσεις,εις,α,-20.0,NOUN,Nb,Case=Acc|Gender=Fem|Number=Plur,obl,0.0,σχίζεται,"(ὄργανον, πᾶσι)",False,xx̓xxx́xxxx,False,False,False,False,Acc,Fem,Plur,,,,,,
καὶ,καὶ,καὶ,καὶ,αὶ,κ,-20.0,CCONJ,d--------,,advmod,0.0,αἰσθήσεις,(),False,xxx̀,False,False,False,False,,,,,,,,,
τὸ,τὸ,τὸ,τὸ,τὸ,τ,-20.0,DET,l-s---na-,Case=Acc|Gender=Neut|Number=Sing,det,0.0,ὄργανον,(),False,xx̀,False,False,False,False,Acc,Neut,Sing,,,,,,
φωνητήριον,φωνητήριον,φωνητήριος,φωνητήριον,ιον,φ,-20.0,ADJ,a-s---nn-,Case=Nom|Gender=Neut|Number=Sing,nmod,0.0,ὄργανον,(),False,xxxx́xxxx,False,False,False,False,Nom,Neut,Sing,,,,,,
ὄργανον,ὄργανον,ὄργανον,ὄργανον,νον,ο,-20.0,NOUN,n-s---nn-,Case=Nom|Gender=Neut|Number=Sing,conj,0.0,αἰσθήσεις,"(αἰσθήσεις, πᾶσι)",False,x̓́xxxx,False,False,False,False,Nom,Neut,Sing,,,,,,
καὶ,καὶ,καὶ,καὶ,αὶ,κ,-20.0,CCONJ,c--------,,cc,0.0,αἰσθήσεις,(),False,xxx̀,False,False,False,False,,,,,,,,,
ἐπὶ,ἐπὶ,ἐπὶ,ἐπὶ,πὶ,ε,-20.0,ADP,r--------,,case,0.0,πᾶσι,(),False,x̓xx̀,False,False,False,False,,,,,,,,,
πᾶσι,πᾶσι,πᾶς,πᾶσι,͂σι,π,-20.0,ADJ,a-p---md-,Case=Dat|Gender=Masc|Number=Plur,conj,0.0,αἰσθήσεις,"(αἰσθήσεις, ὄργανον)",False,xx͂xx,False,False,False,False,Dat,Masc,Plur,,,,,,
τὸ,τὸ,τὸ,τὸ,τὸ,τ,-20.0,DET,l-s---nn-,Case=Nom|Gender=Neut|Number=Sing,det,0.0,γόνιμον,(),False,xx̀,False,False,False,False,Nom,Neut,Sing,,,,,,
γόνιμον,γόνιμον,γόνιμος,γόνιμον,μον,γ,-20.0,ADJ,a-s---nn-,Case=Nom|Gender=Neut|Number=Sing,nsubj,0.0,αἰσθήσεις,(),False,xx́xxxx,False,False,False,False,Nom,Neut,Sing,,,,,,
·,·,·,·,·,·,-20.0,PUNCT,u--------,,punct,0.0,σχίζεται,(),False,·,False,True,False,False,,,,,,,,,
ἃ,ἃ,ἃ,ἃ,ἃ,α,-20.0,PRON,p-p---nn-,Case=Nom|Gender=Neut|Number=Plur,nsubj,0.0,ἠρεμεῖ,(),False,x̔̀,False,False,False,False,Nom,Neut,Plur,,,,,,
δὴ,δὴ,δὴ,δὴ,δὴ,δ,-20.0,ADV,d--------,,advmod,0.0,ἠρεμεῖ,(),False,xx̀,False,False,False,False,,,,,,,,,
πάντα,πάντα,πάντα,πάντα,ντα,π,-20.0,ADJ,a-p---nn-,Case=Nom|Gender=Neut|Number=Plur,nmod,0.0,ἃ,(),False,xx́xxx,False,False,False,False,Nom,Neut,Plur,,,,,,
καθάπερ,καθάπερ,καθάπερ,καθάπερ,περ,κ,-20.0,ADV,d--------,,mark,0.0,θαύμασιν,(),False,xxxx́xxx,False,False,False,False,,,,,,,,,
ἐν,ἐν,ἐν,ἐν,ἐν,ε,-20.0,ADP,r--------,,case,0.0,θαύμασιν,(),False,x̓x,False,False,False,False,,,,,,,,,
τοῖς,τοῖς,τοῖς,τοῖς,ῖς,τ,-20.0,DET,l-p---nd-,Case=Dat|Gender=Neut|Number=Plur,det,0.0,θαύμασιν,(),False,xxx͂x,False,False,False,False,Dat,Neut,Plur,,,,,,
θαύμασιν,θαύμασιν,θαύμα,θαύμασιν,σιν,θ,-20.0,NOUN,n-p---nd-,Case=Dat|Gender=Neut|Number=Plur,obl,0.0,νευροσπαστούμενα,(),False,xxx́xxxx,False,False,False,False,Dat,Neut,Plur,,,,,,
ὑπὸ,ὑπὸ,ὑπὸ,ὑπὸ,πὸ,υ,-20.0,ADP,r--------,,case,0.0,ἡγεμονικοῦ,(),False,x̔xx̀,False,False,False,False,,,,,,,,,
τοὐ,τοὐ,τοὐ,τοὐ,οὐ,τ,-20.0,DET,l-s---ng-,Case=Gen|Gender=Neut|Number=Sing,det,0.0,ἡγεμονικοῦ,(),False,xxx̓,False,False,False,False,Gen,Neut,Sing,,,,,,
ἡγεμονικοῦ,ἡγεμονικοῦ,ἡγεμονικοῦ,ἡγεμονικοῦ,οῦ,η,-20.0,ADJ,a-s---ng-,Case=Gen|Gender=Neut|Number=Sing,obl,0.0,νευροσπαστούμενα,(),False,x̔xxxx͂,False,False,False,False,Gen,Neut,Sing,,,,,,
νευροσπαστούμενα,νευροσπαστούμενα,νευροσπαστούμενα,νευροσπαστούμενα,ενα,ν,-20.0,VERB,v-prpenn-,Aspect=Perf|Case=Nom|Gender=Neut|Number=Plur|Tense=Past|VerbForm=Part|Voice=Mid,advcl,0.0,ἠρεμεῖ,(),False,xxxx́xxxx,False,False,False,False,Nom,Neut,Plur,,,Past,Part,Mid,Perf
τοτὲ,τοτὲ,τοτὲ,τοτὲ,τὲ,τ,-20.0,ADV,d--------,,advmod,0.0,ἠρεμεῖ,(),False,xxxx̀,False,False,False,False,,,,,,,,,
μὲν,μὲν,μὲν,μὲν,ὲν,μ,-20.0,ADV,d--------,,advmod,0.0,ἠρεμεῖ,(),False,xx̀x,False,False,False,False,,,,,,,,,
ἠρεμεῖ,ἠρεμεῖ,ἠρεμεῖ,ἠρεμεῖ,εῖ,η,-20.0,VERB,v3spia---,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,ROOT,0.0,ἠρεμεῖ,(),False,x̓xxxx͂,False,False,False,False,,,Sing,Ind,3,Pres,Fin,Act,
τοτὲ,τοτὲ,τοτὲ,τοτὲ,τὲ,τ,-20.0,ADV,d--------,,advmod,0.0,κινεῖται,(),False,xxxx̀,False,False,False,False,,,,,,,,,
δὲ,δὲ,δὲ,δὲ,δὲ,δ,-20.0,ADV,d--------,,advmod,0.0,κινεῖται,(),False,xx̀,False,False,False,False,,,,,,,,,
κινεῖται,κινεῖται,κινεῖται,κινεῖται,ται,κ,-20.0,VERB,v3spie---,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid,advcl,0.0,ἠρεμεῖ,(),False,xxxx͂xxx,False,False,False,False,,,Sing,Ind,3,Pres,Fin,Mid,
τὰς,τὰς,τὰς,τὰς,ὰς,τ,-20.0,DET,l-p---fa-,Case=Acc|Gender=Fem|Number=Plur,det,0.0,σχέσεις,(),False,xx̀x,False,False,False,False,Acc,Fem,Plur,,,,,,
ἁρμοττούσας,ἁρμοττούσας,ἁρμοττούσας,ἁρμοττούσας,σας,α,-20.0,VERB,V-,Case=Acc|Gender=Fem|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act,nmod,0.0,σχέσεις,(),False,x̔xxxx́xxx,False,False,False,False,Acc,Fem,Plur,,,Pres,Part,Act,
σχέσεις,σχέσεις,σχέσις,σχέσεις,εις,σ,-20.0,NOUN,n-p---fa-,Case=Acc|Gender=Fem|Number=Plur,obj,0.0,κινεῖται,"(κινήσεις,)",False,xxx́xxxx,False,False,False,False,Acc,Fem,Plur,,,,,,
καὶ,καὶ,καὶ,καὶ,αὶ,κ,-20.0,CCONJ,c--------,,cc,0.0,σχέσεις,(),False,xxx̀,False,False,False,False,,,,,,,,,
κινήσεις,κινήσεις,κινήσεις,κινήσεις,εις,κ,-20.0,NOUN,n-p---fa-,Case=Acc|Gender=Fem|Number=Plur,conj,0.0,σχέσεις,"(σχέσεις,)",False,xxxx́xxxx,False,False,False,False,Acc,Fem,Plur,,,,,,
ἕκαστον,ἕκαστον,ἕκαστος,ἕκαστον,τον,ε,-20.0,ADJ,a-s---na-,Case=Acc|Gender=Neut|Number=Sing,nmod,0.0,σχέσεις,(),False,x̔́xxxx,False,False,False,False,Acc,Neut,Sing,,,,,,
.,.,.,.,.,.,-20.0,PUNCT,u--------,,punct,0.0,ἠρεμεῖ,(),False,.,False,True,False,False,,,,,,,,,
